"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"8926162010901","8926158010901","",2006,6,3,63,60183,1,2,202,23.7,98,228,10,38,50,4,256,34.6,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8926735010901","8926733010901","",2006,6,3,63,98595,1,4,15,10,43,54,12,34,50,4,2,52.3,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8926736010901","8926733010901","",2006,6,3,63,98595,1,5,122,11.5,46,102,11,25,50,4,268,46.2,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8926737010901","8926733010901","",2006,6,3,63,98595,1,6,15,9.9,36,39,12,36,50,4,324,49.6,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8927065010901","8927055010901","",2006,6,3,63,96660,1,4,122,28.3,100,128,11,48,50,1,350,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8927061010901","8927055010901","",2006,6,3,63,96660,1,1,122,32.5,126,129,11,61,50,2,88,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8927062010901","8927055010901","",2006,6,3,63,96660,1,2,122,34.5,156,174,11,66,50,3,47,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8927064010901","8927055010901","",2006,6,3,63,96660,1,3,122,29.3,95,134,11,45,50,1,346,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8947588010901","8947582010901","",2006,6,2,89,73290,1,5,116,11.2,28,27,11,85,50,2,165,23.6,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8947589010901","8947582010901","",2006,6,2,89,73290,1,6,116,8.2,20,23,11,80,50,4,341,6.5,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8947584010901","8947582010901","",2006,6,2,89,73290,1,1,116,6.1,17,21,11,79,50,1,107,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8947585010901","8947582010901","",2006,6,2,89,73290,1,2,116,9.7,26,22,11,91,50,2,165,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8947586010901","8947582010901","",2006,6,2,89,73290,1,3,116,6.5,16,18,11,83,50,4,341,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8947587010901","8947582010901","",2006,6,2,89,73290,1,4,116,7.8,22,26,11,78,50,1,107,19.2,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8938130010901","8938128010901","",2006,6,1,15,95404,1,1,202,26.2,95,198,10,57,100,1,66,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8938132010901","8938128010901","",2006,6,1,15,95404,1,2,202,30.2,100,182,10,60,100,1,117,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8938134010901","8938128010901","",2006,6,1,15,95404,1,3,202,26.2,93,204,10,55,100,1,330,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8938136010901","8938128010901","",2006,6,1,15,95404,1,4,202,25.3,100,202,10,59,100,1,355,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8938138010901","8938128010901","",2006,6,1,15,95404,1,5,202,34.3,111,174,10,67,100,2,87,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922167010901","8922158010901","",2006,6,3,61,59388,1,4,15,18.4,80,45,12,73,50,3,70,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922164010901","8922158010901","",2006,6,3,61,59388,1,1,15,23.8,100,54,12,80,50,1,132,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922165010901","8922158010901","",2006,6,3,61,59388,1,2,15,20.9,94,61,12,69,50,2,224,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922166010901","8922158010901","",2006,6,3,61,59388,1,3,15,25,89,56,12,69,50,2,225,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922168010901","8922158010901","",2006,6,3,61,59388,1,5,15,16,81,52,12,66,50,3,353,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922301010901","8922294010901","",2006,6,3,61,61751,1,3,20,24.3,85,138,12,29,50,4,218,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922299010901","8922294010901","",2006,6,3,61,61751,1,1,20,29.6,112,132,12,39,50,1,1,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922300010901","8922294010901","",2006,6,3,61,61751,1,2,20,34.1,112,142,12,37,50,1,204,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893351010901","8893349010901","",2006,6,1,23,87267,1,1,202,40.1,142,212,10,81,100,1,23,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893353010901","8893349010901","",2006,6,1,23,87267,1,2,202,47.6,148,241,10,82,100,1,148,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893355010901","8893349010901","",2006,6,1,23,87267,1,3,202,34.6,157,187,10,91,100,2,18,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893358010901","8893349010901","",2006,6,1,23,87267,1,4,202,29.2,168,132,10,106,100,4,43,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893360010901","8893349010901","",2006,6,1,23,87267,1,5,202,40.8,177,217,10,98,100,1,23,5.3,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893363010901","8893349010901","",2006,6,1,23,87267,1,6,202,47.9,153,246,10,84,100,1,148,44.4,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893366010901","8893349010901","",2006,6,1,23,87267,1,7,202,34.8,161,192,10,93,100,2,18,37.6,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893369010901","8893349010901","",2006,6,1,23,87267,1,8,117,45.7,171,231,14,65,50,2,359,32.7,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922664010901","8922662010901","",2006,6,3,61,77032,1,1,122,15.5,77,32,11,144,50,1,20,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922665010901","8922662010901","",2006,6,3,61,77032,1,2,122,16.1,73,34,11,134,50,2,186,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922666010901","8922662010901","",2006,6,3,61,77032,1,3,122,16.3,72,32,11,137,50,2,265,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922667010901","8922662010901","",2006,6,3,61,77032,1,4,122,11.9,65,32,11,127,50,3,202,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"23183125010497","22953696010497","",2007,6,2,93,61919,1,1,122,35.7,136,317,11,47,50,1,116,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23183126010497","22953696010497","",2007,6,2,93,61919,1,2,122,26.4,76,219,11,30,50,1,221,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23183127010497","22953696010497","",2007,6,2,93,61919,1,3,122,34,109,296,11,39,50,2,260,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23183128010497","22953696010497","",2007,6,2,93,61919,1,4,117,31.8,124,226,14,48,50,3,272,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182707010497","22953491010497","",2007,6,2,89,59278,1,2,122,15.8,79,83,11,48,50,4,181,195.5,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182708010497","22953491010497","",2007,6,2,89,59278,1,3,122,17.5,81,82,11,50,50,2,84,209.5,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182709010497","22953491010497","",2007,6,2,89,59278,1,4,122,17.5,86,95,11,49,50,2,53,196.8,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182725010497","22953542010497","",2007,6,2,89,66792,1,1,127,18.2,63,53,24,94,50,2,234,14.7,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181484010497","22952972010497","",2007,6,5,107,84653,1,2,15,27.8,122,134,12,58,50,4,154,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181485010497","22952972010497","",2007,6,5,107,84653,1,3,15,27.4,134,85,12,80,50,4,297,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181483010497","22952972010497","",2007,6,5,107,84653,1,1,15,19.9,130,111,12,68,50,1,143,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182848010497","22953576010497","",2007,6,2,89,55387,1,2,202,9.4,56,62,10,41,50,1,309,57.8,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182849010497","22953576010497","",2007,6,2,89,55387,1,3,202,8.7,55,39,10,55,50,1,200,46.5,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182850010497","22953576010497","",2007,6,2,89,55387,1,4,202,8.2,74,52,10,61,50,1,135,19.6,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182851010497","22953576010497","",2007,6,2,89,55387,1,5,202,15,87,53,10,70,50,4,194,52.6,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182192010497","22953386010497","",2007,6,3,103,84250,1,1,202,15.5,73,81,10,45,50,1,176,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182193010497","22953386010497","",2007,6,3,103,84250,1,2,15,12.3,61,34,12,68,50,1,203,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182194010497","22953386010497","",2007,6,3,103,84250,1,3,15,14.3,71,44,12,66,50,1,306,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182195010497","22953386010497","",2007,6,3,103,84250,1,4,202,14.5,73,45,10,66,50,4,185,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182196010497","22953386010497","",2007,6,3,103,84250,1,5,202,15,67,74,10,44,50,4,311,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182203010497","22953388010497","",2007,6,3,103,55087,1,2,202,24.2,90,243,10,34,50,1,350,52.2,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181666010497","22953181010497","",2007,6,5,109,75597,1,1,15,27,153,106,12,81,50,1,,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181667010497","22953181010497","",2007,6,5,109,75597,1,2,15,28,140,106,12,74,50,1,,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181668010497","22953181010497","",2007,6,5,109,75597,1,3,15,32,170,135,12,80,50,1,,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181669010497","22953181010497","",2007,6,5,109,75597,1,4,15,32.5,170,135,12,80,50,3,85,80,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181670010497","22953181010497","",2007,6,5,109,75597,1,5,15,28.4,140,106,12,74,50,3,126,34.8,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181671010497","22953181010497","",2007,6,5,109,75597,1,6,15,27.8,153,106,12,81,50,3,121,148.3,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181690010497","22953188010497","",2007,6,4,41,64016,1,2,211,7.7,36,24,16,60,50,3,68,20.2,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181634010497","22952998010497","",2007,6,5,43,52760,1,1,15,25.5,132,52,12,108,50,4,75,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181635010497","22952998010497","",2007,6,5,43,52760,1,2,15,21.8,130,47,12,114,50,4,104,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181636010497","22952998010497","",2007,6,5,43,52760,1,3,15,30.8,127,69,12,86,50,4,178,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181637010497","22952998010497","",2007,6,5,43,52760,1,4,15,7.5,33,26,12,46,50,2,203,53.4,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181638010497","22952998010497","",2007,6,5,43,52760,1,5,15,29.7,110,52,12,90,50,2,140,53.6,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181557010497","22953115010497","",2007,6,4,85,82149,1,1,211,24.7,112,130,16,60,50,1,200,52,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181558010497","22953115010497","",2007,6,4,85,82149,1,2,211,27.9,124,169,16,60,50,1,199,40.3,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181559010497","22953115010497","",2007,6,4,85,82149,1,3,211,23.9,106,85,16,80,50,1,36,74.6,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182176010497","22953379010497","",2007,6,3,63,60686,1,1,15,17.1,83,63,12,68,50,4,115,65.1,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182177010497","22953379010497","",2007,6,3,63,60686,1,2,15,17.7,69,93,12,41,50,2,195,78.9,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182178010497","22953379010497","",2007,6,3,63,60686,1,4,15,18.5,69,71,12,50,50,4,71,17.2,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182179010497","22953380010497","",2007,6,3,63,51290,1,1,116,18.1,66,74,11,79,50,3,0,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182180010497","22953380010497","",2007,6,3,63,51290,1,2,116,23.2,65,68,11,82,50,3,24,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182181010497","22953380010497","",2007,6,3,63,51290,1,3,116,18.8,62,73,11,75,50,3,222,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182182010497","22953380010497","",2007,6,3,63,51290,4,4,116,23.9,67,77,11,78,50,4,78,6,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182183010497","22953380010497","",2007,6,3,63,51290,4,5,116,16.8,55,94,11,57,50,4,253,30.2,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182184010497","22953380010497","",2007,6,3,63,51290,4,6,116,15.5,49,59,11,71,50,4,235,16.8,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181491010497","22952976010497","",2007,6,5,107,81889,1,1,116,17,66,119,11,61,50,4,306,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181492010497","22952976010497","",2007,6,5,107,81889,1,2,116,21.1,88,118,11,82,50,4,312,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23181493010497","22952976010497","",2007,6,5,107,81889,1,3,116,16.2,75,129,11,68,50,4,340,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182089010497","22953368010497","",2007,6,3,91,87534,1,1,116,16.5,58,38,11,107,50,1,280,35.9,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182090010497","22953368010497","",2007,6,3,91,87534,1,2,116,16.5,61,41,11,107,50,1,340,29.5,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182091010497","22953368010497","",2007,6,3,91,87534,1,3,116,15.9,60,36,11,113,50,1,122,47.1,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182115010497","22953284010497","",2007,6,3,91,84172,2,2,20,15,52,68,12,29,50,1,,,2,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"8922668010901","8922662010901","",2006,6,3,61,77032,1,5,122,15.4,63,32,11,125,50,4,108,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922669010901","8922662010901","",2006,6,3,61,77032,1,6,122,16.6,81,37,11,139,50,1,20,20.3,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922670010901","8922662010901","",2006,6,3,61,77032,1,7,122,17.3,79,39,11,133,50,2,186,18.9,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922671010901","8922662010901","",2006,6,3,61,77032,1,8,122,18.1,81,37,11,139,50,2,265,18.6,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922672010901","8922662010901","",2006,6,3,61,77032,1,9,122,12.8,72,37,11,128,50,3,202,21.2,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922673010901","8922662010901","",2006,6,3,61,77032,1,10,122,16.6,70,37,11,125,50,4,108,17.3,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8922674010901","8922662010901","",2006,6,3,61,77032,1,11,122,14.7,75,38,11,130,50,2,14,21.5,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8929469010901","8929467010901","",2006,6,6,71,57680,1,1,122,10.3,34,54,11,58,50,1,125,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8929471010901","8929467010901","",2006,6,6,71,57680,1,3,122,18.7,48,70,11,61,50,4,145,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8929472010901","8929467010901","",2006,6,6,71,57680,1,4,122,14.3,48,88,11,52,50,4,219,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8929473010901","8929467010901","",2006,6,6,71,57680,1,5,122,9.9,38,55,11,62,50,4,307,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8929470010901","8929467010901","",2006,6,6,71,57680,1,2,122,16.8,42,84,11,47,50,3,231,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8889473010901","8889471010901","",2006,6,5,19,52851,1,1,108,20,71,193,21,49,100,1,265,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8889475010901","8889471010901","",2006,6,5,19,52851,1,2,108,10.5,28,81,21,37,100,2,40,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8889476010901","8889471010901","",2006,6,5,19,52851,1,3,108,32.1,69,300,21,27,100,2,200,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8889478010901","8889471010901","",2006,6,5,19,52851,1,4,108,30.3,78,225,21,50,100,3,199,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8889480010901","8889471010901","",2006,6,5,19,52851,1,5,108,40,72,355,21,21,100,3,252,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8889482010901","8889471010901","",2006,6,5,19,52851,1,6,108,29.5,64,320,21,18,100,4,76,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8889623010901","8889620010901","",2006,6,5,19,54570,1,1,122,13.5,93,94,11,96,50,1,322,50.1,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8889624010901","8889620010901","",2006,6,5,19,54570,1,2,122,16.9,105,105,11,103,50,1,53,67.1,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8889625010901","8889620010901","",2006,6,5,19,54570,1,3,122,16.4,103,95,11,105,50,3,52,82.1,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8927169010901","8927161010901","",2006,6,3,63,79837,1,7,116,12.4,50,32,11,59,50,4,9,15.3,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8927164010901","8927161010901","",2006,6,3,63,79837,1,2,15,16.9,68,46,12,61,50,1,265,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8927163010901","8927161010901","",2006,6,3,63,79837,1,1,122,17.6,51,51,11,42,50,1,133,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8927165010901","8927161010901","",2006,6,3,63,79837,1,3,116,30.5,76,52,11,62,50,2,39,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8927166010901","8927161010901","",2006,6,3,63,79837,1,4,116,22.1,56,47,11,49,50,3,38,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8927167010901","8927161010901","",2006,6,3,63,79837,1,5,116,14.2,62,37,11,65,50,4,78,9.8,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8927168010901","8927161010901","",2006,6,3,63,79837,1,6,116,14.8,49,30,11,60,50,2,55,23.5,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8942734010901","8942731010901","",2006,6,5,109,75200,1,1,15,29.1,108,116,12,55,50,2,7,14.1,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8942735010901","8942731010901","",2006,6,5,109,75200,1,2,15,21.4,104,143,12,48,50,2,3,12.3,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8942736010901","8942731010901","",2006,6,5,109,75200,1,3,15,22.4,113,155,12,50,50,2,332,13.4,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8901564010901","8901562010901","",2006,6,3,33,71123,1,1,202,19.5,66,50,10,66,100,1,99,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8901565010901","8901562010901","",2006,6,3,33,71123,1,2,202,21.5,86,52,10,84,100,2,136,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8901566010901","8901562010901","",2006,6,3,33,71123,1,3,202,11.2,60,54,10,57,100,2,247,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8901567010901","8901562010901","",2006,6,3,33,71123,1,4,202,21.1,70,60,10,63,100,2,252,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8901568010901","8901562010901","",2006,6,3,33,71123,1,5,202,14.9,75,45,10,80,100,2,340,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8925392010901","8925384010901","",2006,6,3,63,84404,1,4,15,20.8,66,70,12,45,50,2,247,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8925389010901","8925384010901","",2006,6,3,63,84404,1,1,15,14.3,45,47,12,40,50,2,52,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8925390010901","8925384010901","",2006,6,3,63,84404,1,2,15,15.8,59,46,12,53,50,2,121,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8892718010901","8892712010901","",2006,6,1,23,83550,1,5,202,20.5,117,61,10,104,100,2,308,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893027010901","8893025010901","",2006,6,1,23,74489,1,1,202,10.9,81,55,10,77,100,3,93,21.9,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893283010901","8893279010901","",2006,6,1,23,55146,1,3,202,36.9,128,174,10,77,100,1,2,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893281010901","8893279010901","",2006,6,1,23,55146,1,1,202,47.4,148,174,10,88,100,1,242,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8893282010901","8893279010901","",2006,6,1,23,55146,1,2,202,28,128,72,10,104,100,3,112,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8929885010901","8929883010901","",2006,6,6,71,95681,1,1,201,17.4,37,88,10,22,50,4,313,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8947009010901","8947003010901","",2006,6,4,87,59596,1,1,211,28.3,130,88,16,90,50,1,159,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8947010010901","8947003010901","",2006,6,4,87,59596,1,2,211,29.5,122,77,16,100,50,2,46,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8947011010901","8947003010901","",2006,6,4,87,59596,1,3,211,22.2,123,58,16,110,50,3,233,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8947012010901","8947003010901","",2006,6,4,87,59596,1,4,211,29.7,105,39,16,120,50,4,184,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8947013010901","8947003010901","",2006,6,4,87,59596,1,5,211,22.2,114,59,16,100,50,4,294,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8925986010901","8925984010901","",2006,6,3,63,81089,1,5,116,21.8,52,133,11,47,50,1,324,68.5,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8925391010901","8925384010901","",2006,6,3,63,84404,1,3,15,15.9,57,66,12,40,50,2,166,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8925393010901","8925384010901","",2006,6,3,63,84404,1,5,15,17.7,71,82,12,44,50,3,7,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8925394010901","8925384010901","",2006,6,3,63,84404,1,6,15,16.2,63,75,12,41,50,4,28,,2,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"8916015010901","8916010010901","",2006,6,5,51,72489,1,1,101,9.8,27,152,24,15,100,2,226,18.5,1,,1,"",2007-05-01,"10901","",2016-12-15,"489998",5,6
"23182319010497","22953288010497","",2007,6,1,23,91464,1,4,202,10.4,58,22,10,103,100,2,51,30.2,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182320010497","22953288010497","",2007,6,1,23,91464,1,5,202,22,66,26,10,103,100,2,314,9.5,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182321010497","22953288010497","",2007,6,1,23,91464,1,6,202,21.2,95,34,10,117,100,2,58,85.2,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
"23182374010497","22953457010497","",2007,6,1,23,93768,1,1,202,27.8,97,51,10,96,100,2,79,52,1,,1,"",2008-04-18,"10497","",2016-12-15,"489998",5,7
